Employee ID,Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate,Years of Experience
fffe31003100370034003100,Male,Service,Yes,2,5.0,7.5,0.68,16.364383561643837
fffe32003500390031003400,Female,Product,No,2,4.0,5.4,0.43,15.96986301369863
fffe33003000300031003300,Female,Service,Yes,2,2.0,4.1,0.29,15.857534246575343
fffe360032003700,Female,Service,No,2,4.0,8.7,0.68,16.506849315068493
fffe3100310038003600,Male,Product,No,2,5.0,7.7,0.61,15.63013698630137
fffe31003500320037003300,Male,Service,No,1,1.0,0.3,0.04,15.983561643835616
fffe32003700320033003600,Male,Service,Yes,1,2.0,4.6,0.33,15.556164383561644
fffe350032003600,Male,Product,No,3,5.0,6.8,0.64,16.224657534246575
fffe32003400330038003900,Male,Service,No,2,4.0,7.7,0.65,15.69041095890411
fffe31003600380038003600,Female,Service,Yes,2,5.0,6.1,0.47,15.704109589041096
fffe31003500310033003300,Female,Service,Yes,2,5.0,5.9,0.49,16.356164383561644
fffe32003800340039003600,Female,Service,No,3,5.0,5.1,0.45,16.273972602739725
fffe33003100390034003300,Female,Product,No,2,4.0,5.5,0.45,15.824657534246576
fffe31003500340031003000,Male,Service,No,4,7.0,8.6,0.68,15.693150684931506
fffe32003600300037003700,Female,Service,Yes,3,6.0,6.3,0.47,15.997260273972604
fffe31003700340039003900,Male,Service,Yes,2,5.0,7.8,0.69,16.484931506849314
fffe3800320030003700,Male,Service,Yes,3,6.0,6.1,0.54,15.961643835616439
fffe33003300330035003700,Male,Product,Yes,2,4.0,4.2,0.2,16.024657534246575
fffe31003900330032003100,Male,Service,No,3,7.0,9.3,0.79,16.09041095890411
fffe31003000370031003300,Female,Service,Yes,2,2.0,5.9,0.22,15.67123287671233
fffe31003800330039003000,Male,Service,Yes,3,7.0,7.6,0.71,15.975342465753425
fffe33003300300032003700,Female,Service,No,1,2.0,5.3,0.36,16.293150684931508
fffe33003000360032003000,Female,Product,Yes,4,7.0,8.9,0.72,16.28767123287671
fffe3600390036003600,Female,Service,Yes,2,4.0,7.3,0.5,15.75068493150685
fffe3300340033003700,Male,Product,Yes,3,5.0,5.6,0.52,15.723287671232876
fffe3400300033003400,Male,Service,Yes,1,3.0,4.4,0.32,16.372602739726027
fffe3300340030003700,Male,Service,Yes,1,1.0,5.1,0.27,15.668493150684931
fffe3400300031003300,Female,Service,Yes,2,5.0,5.9,0.41,15.627397260273973
fffe3200330032003800,Female,Product,No,2,4.0,6.7,0.57,15.832876712328767
fffe33003400300039003900,Female,Service,Yes,2,5.0,7.2,0.6,15.613698630136986
fffe31003100320034003800,Male,Product,Yes,4,6.0,7.8,0.61,15.926027397260274
fffe32003500330039003000,Male,Service,No,3,6.0,7.0,0.62,16.378082191780823
fffe31003100370032003000,Male,Service,No,4,7.0,5.9,0.74,15.849315068493151
fffe3300390032003800,Female,Service,Yes,1,4.0,4.7,0.41,15.964383561643835
fffe32003200330032003400,Female,Service,No,3,7.0,5.9,0.54,16.378082191780823
fffe33003000310039003300,Male,Product,No,2,4.0,6.9,0.52,16.301369863013697
fffe33003200350034003900,Female,Service,No,4,8.0,7.3,0.57,16.013698630136986
fffe31003900350033003300,Female,Service,Yes,2,4.0,5.7,0.46,15.942465753424658
fffe31003900380036003300,Male,Product,Yes,1,3.0,6.9,0.48,16.07123287671233
fffe32003800360036003500,Male,Product,No,3,7.0,9.8,0.85,16.512328767123286
fffe33003000300037003300,Male,Service,No,1,2.0,3.3,0.2,16.438356164383563
fffe31003500300031003200,Male,Service,No,4,4.0,9.0,0.82,15.865753424657534
fffe33003200340039003100,Male,Product,No,4,7.0,6.0,0.57,16.33150684931507
fffe32003400350030003500,Female,Service,No,3,5.0,5.3,0.35,16.46849315068493
fffe31003300360036003200,Male,Product,No,1,4.0,5.4,0.33,16.389041095890413
fffe32003000350033003600,Female,Service,Yes,1,1.0,4.9,0.29,15.791780821917808
fffe31003000350039003700,Male,Product,No,3,5.0,5.9,0.53,15.947945205479453
fffe31003000370035003900,Male,Product,Yes,2,5.0,6.0,0.37,15.734246575342466
fffe3600340035003500,Male,Service,Yes,3,5.0,4.1,0.34,16.30958904109589
fffe32003800390032003600,Female,Service,No,2,2.0,2.9,0.1,15.887671232876713
fffe33003300390039003300,Female,Product,No,3,4.0,4.9,0.39,16.383561643835616
fffe32003100380037003400,Male,Product,Yes,3,8.0,8.5,0.91,15.605479452054794
fffe32003800340030003300,Male,Service,Yes,2,3.0,1.8,0.13,16.03287671232877
fffe32003300390031003700,Female,Service,No,2,3.0,6.4,0.45,15.638356164383561
fffe32003900340037003100,Female,Service,Yes,2,4.0,6.4,0.49,16.386301369863013
fffe32003300310033003100,Male,Product,Yes,1,2.0,5.0,0.28,16.2986301369863
fffe33003400330036003000,Male,Service,No,2,6.0,6.1,0.56,15.704109589041096
fffe31003400330037003000,Female,Service,Yes,2,5.0,3.6,0.31,15.942465753424658
fffe3500370032003600,Female,Product,Yes,2,4.0,5.6,0.49,16.03013698630137
fffe32003800320037003600,Female,Product,Yes,2,6.0,8.7,0.73,15.964383561643835
fffe31003500360033003000,Male,Product,No,3,8.0,7.9,0.78,16.194520547945206
fffe3800380033003100,Male,Service,Yes,0,1.0,1.2,0.1,16.17808219178082
fffe33003200350039003000,Female,Service,Yes,0,2.0,3.3,0.16,15.695890410958905
fffe33003000360036003700,Male,Product,Yes,2,2.0,2.8,0.09,15.810958904109588
fffe31003800370037003100,Female,Service,Yes,3,5.0,6.4,0.46,15.98082191780822
fffe32003100300030003200,Male,Service,No,0,1.0,2.5,0.14,15.575342465753424
fffe31003300320035003200,Male,Service,Yes,3,4.0,4.9,0.36,16.28767123287671
fffe370039003200,Male,Service,Yes,2,3.0,5.9,0.25,15.61917808219178
fffe3100360033003500,Female,Service,No,3,6.0,5.1,0.38,16.073972602739726
fffe31003800390032003900,Male,Product,Yes,1,3.0,4.9,0.25,16.484931506849314
fffe3300380032003700,Female,Service,Yes,2,4.0,4.9,0.41,16.112328767123287
fffe350035003700,Female,Service,No,1,4.0,6.6,0.51,16.375342465753423
fffe3200370036003100,Female,Product,Yes,2,5.0,5.3,0.33,15.816438356164383
fffe32003300360032003300,Male,Service,No,1,2.0,4.5,0.24,15.657534246575343
fffe3600330039003700,Male,Product,Yes,1,1.0,0.0,0.0,16.36986301369863
fffe3200330036003100,Female,Service,Yes,1,3.0,6.8,0.45,16.353424657534248
fffe31003200390030003100,Female,Product,Yes,1,3.0,5.9,0.41,15.736986301369862
fffe32003700350038003200,Female,Service,Yes,1,2.0,0.7,0.0,15.901369863013699
fffe33003300370036003000,Male,Service,Yes,2,4.0,4.4,0.37,16.43013698630137
fffe3600390031003400,Male,Service,Yes,2,4.0,5.2,0.39,15.7013698630137
fffe32003600380038003600,Female,Service,No,0,1.0,3.7,0.16,15.58904109589041
fffe33003200350033003700,Male,Service,Yes,3,7.0,6.4,0.57,15.605479452054794
fffe31003400340031003000,Male,Service,Yes,2,4.0,7.8,0.62,15.824657534246576
fffe32003700340030003700,Male,Service,Yes,1,1.0,3.3,0.11,15.810958904109588
fffe3100340031003500,Male,Service,Yes,2,5.0,5.3,0.37,16.054794520547944
fffe33003200300037003800,Male,Service,No,3,6.0,7.3,0.58,15.780821917808218
fffe3900300032003000,Female,Service,No,4,7.0,9.1,0.8,15.841095890410958
fffe32003800350039003400,Male,Product,Yes,2,4.0,5.3,0.3,16.019178082191782
fffe31003600340034003600,Male,Service,No,1,2.0,4.6,0.27,16.095890410958905
fffe33003000360039003400,Male,Service,Yes,2,6.0,8.6,0.66,16.5013698630137
fffe33003400380034003800,Female,Product,Yes,0,1.0,0.0,0.0,15.756164383561643
fffe32003400370037003400,Female,Service,No,4,7.0,6.5,0.53,15.936986301369863
fffe330036003000,Female,Product,Yes,1,3.0,5.1,0.28,16.410958904109588
fffe31003800370036003600,Female,Service,Yes,1,2.0,4.2,0.28,16.243835616438357
fffe33003400380037003300,Male,Service,No,2,3.0,3.9,0.31,16.145205479452056
fffe31003200380030003900,Male,Product,No,2,6.0,6.5,0.51,16.117808219178084
fffe32003200340036003100,Male,Service,Yes,3,5.0,4.6,0.38,15.865753424657534
fffe32003800310035003300,Male,Service,No,2,4.0,7.4,0.62,15.786301369863013
fffe3800390034003900,Male,Product,Yes,1,3.0,3.5,0.3,15.63013698630137
fffe3100370036003900,Male,Service,No,2,6.0,5.9,0.78,16.30958904109589
fffe33003000340031003500,Male,Service,No,3,4.0,5.4,0.32,15.964383561643835
fffe33003000330030003600,Female,Product,No,2,5.0,7.6,0.57,16.268493150684932
fffe3900300030003700,Female,Service,Yes,1,2.0,2.8,0.1,15.991780821917809
fffe32003200390036003700,Male,Service,No,3,5.0,7.1,0.61,15.895890410958904
fffe32003100360033003100,Female,Service,Yes,3,5.0,6.4,0.58,16.15068493150685
fffe31003200310036003000,Male,Service,No,3,6.0,5.9,0.39,15.567123287671233
fffe31003500370031003200,Male,Service,No,2,6.0,7.2,0.71,16.076712328767123
fffe31003200320039003700,Male,Product,No,3,5.0,7.7,0.62,16.147945205479452
fffe3100370031003700,Male,Service,No,2,4.0,7.7,0.56,16.40821917808219
fffe31003500360036003500,Female,Product,Yes,1,2.0,3.8,0.15,16.27123287671233
fffe32003500300037003500,Female,Service,Yes,3,7.0,6.5,0.58,16.438356164383563
fffe31003200310036003900,Male,Product,No,1,3.0,5.9,0.46,16.26027397260274
fffe31003800340038003500,Female,Service,Yes,1,1.0,0.0,0.0,15.767123287671232
fffe31003100370030003500,Female,Service,No,4,8.0,9.1,0.76,15.915068493150685
fffe32003400350035003000,Male,Service,No,1,4.0,4.1,0.34,15.542465753424658
fffe31003100380032003000,Male,Service,No,3,6.0,8.1,0.64,16.515068493150686
fffe3500310036003900,Male,Product,Yes,4,7.0,5.6,0.5,15.956164383561644
fffe31003000320038003000,Female,Product,Yes,2,5.0,6.3,0.48,16.315068493150687
fffe31003600390033003400,Female,Service,Yes,1,2.0,0.3,0.02,16.397260273972602
fffe3500380038003500,Male,Service,Yes,3,5.0,6.3,0.46,16.21917808219178
fffe31003500370035003000,Male,Product,Yes,2,5.0,6.9,0.46,15.534246575342467
fffe33003100390039003600,Male,Service,No,4,7.0,7.2,0.63,15.564383561643835
fffe32003600340037003800,Female,Product,No,1,4.0,7.1,0.55,15.975342465753425
fffe33003200360036003400,Female,Service,Yes,1,2.0,3.5,0.17,16.03013698630137
fffe31003400310037003100,Female,Service,Yes,2,3.0,3.7,0.23,16.09041095890411
fffe31003000350033003100,Female,Service,No,2,4.0,5.0,0.35,15.561643835616438
fffe32003600380035003100,Male,Product,Yes,1,2.0,2.0,0.1,15.736986301369862
fffe3800300035003600,Female,Product,No,1,5.0,5.9,0.53,16.28219178082192
fffe31003900320030003500,Male,Service,Yes,1,3.0,7.0,0.49,16.205479452054796
fffe33003000300038003000,Female,Service,Yes,1,2.0,3.2,0.12,16.224657534246575
fffe31003600300034003800,Male,Product,Yes,3,5.0,6.1,0.43,16.268493150684932
fffe33003400360030003600,Male,Service,Yes,2,5.0,6.9,0.49,15.58904109589041
fffe3800390036003000,Male,Product,No,2,4.0,7.7,0.61,16.26027397260274
fffe3900320030003100,Male,Product,No,3,6.0,7.8,0.64,16.186301369863013
fffe32003300310032003300,Female,Product,Yes,3,5.0,4.0,0.26,16.106849315068494
fffe3400310038003600,Male,Service,Yes,3,5.0,5.9,0.48,16.07945205479452
fffe32003500370035003200,Male,Product,Yes,3,5.0,4.0,0.33,15.956164383561644
fffe31003100380037003900,Female,Service,Yes,1,1.0,1.8,0.14,16.47945205479452
fffe32003000390030003800,Male,Service,No,3,7.0,6.3,0.55,15.742465753424657
fffe31003800330039003800,Female,Service,Yes,2,4.0,2.7,0.18,16.405479452054795
fffe32003900300038003300,Female,Service,Yes,2,4.0,7.1,0.48,16.47945205479452
fffe31003800320032003300,Male,Product,No,3,7.0,6.4,0.56,15.764383561643836
fffe3300370032003300,Female,Product,Yes,0,1.0,1.8,0.07,16.156164383561645
fffe31003200390033003800,Female,Service,Yes,3,5.0,6.0,0.36,15.93972602739726
fffe3300310039003100,Male,Service,No,1,3.0,3.4,0.17,15.646575342465754
fffe3500370038003500,Male,Product,No,4,7.0,7.4,0.59,15.767123287671232
fffe33003300310037003100,Male,Product,No,3,8.0,8.1,0.73,15.586301369863014
fffe32003600300039003400,Female,Service,Yes,1,3.0,5.5,0.32,16.17808219178082
fffe33003100380036003700,Male,Product,Yes,3,6.0,7.8,0.61,16.08219178082192
fffe33003100330034003700,Female,Service,Yes,0,1.0,1.8,0.06,15.753424657534246
fffe33003300390031003900,Female,Service,Yes,1,3.0,2.6,0.15,16.2986301369863
fffe33003200320039003000,Female,Product,No,2,4.0,5.5,0.33,16.147945205479452
fffe33003100360038003200,Female,Service,Yes,1,2.0,3.7,0.26,16.2
fffe31003900330035003400,Female,Service,No,2,5.0,6.8,0.57,16.18082191780822
fffe33003200320037003000,Male,Service,Yes,2,5.0,6.5,0.65,16.2986301369863
fffe31003300370035003000,Female,Product,Yes,1,4.0,5.0,0.3,15.567123287671233
fffe3200390030003500,Female,Service,No,4,4.0,6.9,0.67,15.583561643835617
fffe32003600320034003000,Female,Product,Yes,2,5.0,5.1,0.33,16.134246575342466
fffe3400320037003100,Female,Product,No,2,2.0,4.0,0.24,16.356164383561644
fffe32003400310031003000,Female,Product,Yes,3,3.0,4.6,0.28,16.39178082191781
fffe31003700310032003200,Female,Service,No,3,4.0,6.8,0.55,16.208219178082192
fffe31003500370033003600,Male,Service,Yes,3,5.0,8.1,0.61,16.279452054794522
fffe31003100350034003600,Male,Service,Yes,1,2.0,1.5,0.07,15.816438356164383
fffe32003600330031003400,Female,Service,No,2,3.0,4.4,0.39,16.084931506849315
fffe32003800380036003900,Female,Service,Yes,2,3.0,6.1,0.44,15.673972602739726
fffe31003300310038003700,Male,Service,No,4,8.0,8.9,0.9,15.967123287671233
fffe3800330034003900,Male,Service,No,3,4.0,6.9,0.68,16.438356164383563
fffe3300320033003900,Female,Service,No,4,8.0,7.6,0.73,16.013698630136986
fffe31003200310036003700,Male,Service,Yes,2,5.0,5.9,0.31,16.517808219178082
fffe31003200390032003300,Female,Product,Yes,0,1.0,1.7,0.13,15.816438356164383
fffe32003100320030003500,Female,Product,Yes,2,4.0,5.5,0.31,16.136986301369863
fffe3600360033003400,Male,Service,Yes,3,6.0,6.2,0.58,16.515068493150686
fffe32003800350037003700,Female,Service,Yes,3,4.0,5.2,0.45,15.821917808219178
fffe31003100370037003000,Female,Service,Yes,0,1.0,3.9,0.23,16.28767123287671
fffe3500380035003500,Male,Service,Yes,3,4.0,5.9,0.29,15.805479452054794
fffe3800310033003600,Female,Product,No,2,3.0,6.5,0.5,15.654794520547945
fffe3700340036003700,Male,Service,Yes,3,7.0,9.2,0.81,16.02191780821918
fffe31003400300033003600,Male,Service,Yes,3,7.0,7.6,0.74,16.372602739726027
fffe380034003700,Female,Service,Yes,1,4.0,5.2,0.33,15.953424657534246
fffe3700340033003000,Female,Service,Yes,2,3.0,5.9,0.43,15.780821917808218
fffe32003600350034003800,Female,Service,No,3,6.0,7.6,0.62,16.0986301369863
fffe33003200340032003800,Male,Product,Yes,1,3.0,5.9,0.47,16.136986301369863
fffe32003300320035003200,Female,Product,Yes,1,2.0,4.3,0.21,16.216438356164385
fffe32003300350036003000,Male,Service,Yes,2,3.0,4.8,0.27,15.827397260273973
fffe32003200340038003600,Male,Product,Yes,4,7.0,8.9,0.82,15.852054794520548
fffe3500300030003700,Male,Product,No,3,5.0,8.0,0.67,16.38082191780822
fffe31003200330036003900,Female,Service,No,1,2.0,6.2,0.38,16.054794520547944
fffe32003800350030003800,Male,Service,Yes,2,4.0,5.6,0.49,15.936986301369863
fffe3700370036003000,Female,Service,Yes,2,4.0,5.0,0.38,16.147945205479452
fffe32003800330034003200,Female,Product,No,2,4.0,3.0,0.23,16.32054794520548
fffe310038003500,Male,Service,Yes,2,3.0,5.9,0.44,16.41917808219178
fffe32003800310032003700,Female,Service,No,0,1.0,2.0,0.13,16.34246575342466
fffe33003400350031003300,Male,Product,Yes,1,2.0,4.3,0.23,16.386301369863013
fffe33003200370032003700,Female,Service,Yes,1,2.0,4.2,0.36,15.684931506849315
fffe32003900380039003100,Male,Product,No,2,5.0,5.5,0.33,15.704109589041096
fffe33003400340036003100,Male,Service,Yes,1,1.0,1.7,0.05,15.580821917808219
fffe31003300320031003500,Female,Product,Yes,2,3.0,5.3,0.49,16.153424657534245
fffe33003300340038003300,Female,Service,No,1,3.0,4.4,0.34,15.531506849315068
fffe32003100380031003300,Male,Product,Yes,2,6.0,7.8,0.75,16.350684931506848
fffe32003700320037003600,Male,Service,Yes,3,5.0,4.9,0.44,16.243835616438357
fffe32003100330032003800,Male,Service,No,1,4.0,7.6,0.56,16.068493150684933
fffe380037003200,Female,Service,Yes,2,3.0,5.6,0.43,16.164383561643834
fffe31003200370039003700,Female,Service,Yes,1,1.0,1.0,0.0,15.802739726027397
fffe3800380037003100,Male,Service,No,0,1.0,0.0,0.0,15.986301369863014
fffe32003800340033003300,Female,Service,Yes,3,4.0,6.2,0.5,16.156164383561645
fffe33003300330036003800,Female,Service,No,2,5.0,8.0,0.6,15.528767123287672
fffe3200340030003000,Female,Service,No,2,5.0,6.0,0.45,15.772602739726027
fffe3900340036003500,Male,Service,No,3,7.0,5.9,0.55,15.586301369863014
fffe31003900350034003300,Male,Service,No,2,4.0,6.7,0.59,16.26027397260274
fffe31003600390038003200,Female,Product,Yes,2,4.0,6.5,0.48,15.610958904109589
fffe3100370030003400,Female,Service,No,4,9.0,9.8,0.85,15.687671232876712
fffe3200390037003500,Female,Service,Yes,2,4.0,7.3,0.53,16.084931506849315
fffe33003100380031003100,Female,Product,No,2,4.0,2.9,0.23,15.961643835616439
fffe31003000320036003100,Female,Product,Yes,3,7.0,9.4,0.87,15.956164383561644
fffe32003500320039003100,Female,Product,No,1,4.0,5.0,0.42,15.810958904109588
fffe32003500340033003300,Male,Product,Yes,4,8.0,7.2,0.65,16.161643835616438
fffe32003300380031003000,Female,Service,Yes,4,7.0,8.6,0.88,15.846575342465753
fffe32003800380033003600,Female,Service,Yes,2,4.0,4.3,0.34,15.830136986301369
fffe32003700340035003800,Male,Service,No,3,5.0,6.0,0.38,15.961643835616439
fffe33003000370037003200,Male,Service,Yes,2,5.0,7.0,0.6,15.638356164383561
fffe3700370030003300,Female,Service,No,2,4.0,4.8,0.39,15.786301369863013
fffe33003000390035003400,Male,Service,Yes,3,5.0,5.4,0.42,16.413698630136988
fffe3100390035003800,Male,Service,No,3,5.0,5.9,0.47,15.684931506849315
fffe33003200360032003600,Female,Service,Yes,3,5.0,5.2,0.34,15.906849315068493
fffe33003100360033003000,Female,Product,Yes,3,6.0,6.7,0.48,15.942465753424658
fffe32003300360038003600,Male,Service,Yes,3,4.0,5.4,0.42,15.860273972602739
fffe32003700390032003400,Male,Service,No,4,9.0,9.4,0.94,15.646575342465754
fffe3900350036003700,Male,Product,Yes,2,2.0,4.8,0.28,15.865753424657534
fffe3500310035003100,Female,Service,Yes,1,2.0,5.9,0.25,15.953424657534246
fffe32003900330030003700,Male,Product,No,4,7.0,5.9,0.52,16.386301369863013
fffe31003800390038003400,Male,Service,Yes,2,5.0,5.3,0.46,16.035616438356165
fffe32003300330032003900,Male,Service,Yes,2,3.0,6.7,0.45,16.432876712328767
fffe32003500320032003700,Female,Service,Yes,2,3.0,4.9,0.33,16.202739726027396
fffe31003100360039003100,Female,Product,No,3,7.0,6.2,0.53,16.164383561643834
fffe32003000380034003900,Female,Service,No,2,6.0,9.0,0.73,15.536986301369863
fffe33003100390036003500,Male,Service,Yes,3,4.0,6.0,0.48,15.923287671232877
fffe32003300390032003600,Female,Service,No,3,7.0,6.1,0.55,15.643835616438356
fffe32003700370033003200,Female,Product,Yes,0,1.0,0.9,0.0,15.865753424657534
fffe31003000390033003700,Male,Product,No,4,6.0,6.4,0.54,16.517808219178082
fffe33003100320032003100,Female,Service,No,0,1.0,0.9,0.03,16.356164383561644
fffe32003300320038003800,Male,Service,No,2,2.0,3.5,0.28,15.558904109589042
fffe3300350038003600,Male,Service,Yes,1,3.0,5.1,0.43,15.646575342465754
fffe31003800310034003600,Male,Product,No,2,4.0,4.6,0.3,15.610958904109589
fffe31003800320031003300,Female,Service,Yes,3,4.0,5.9,0.32,15.865753424657534
fffe3200300030003100,Female,Product,No,1,3.0,3.8,0.23,15.863013698630137
fffe33003100360034003400,Female,Product,Yes,1,2.0,3.1,0.21,16.276712328767122
fffe31003300330038003100,Female,Service,Yes,3,5.0,5.9,0.36,15.789041095890411
fffe32003200380039003200,Male,Product,Yes,0,1.0,4.5,0.26,15.95890410958904
fffe33003100330035003200,Female,Product,Yes,2,5.0,5.1,0.3,15.632876712328768
fffe32003400360039003700,Female,Service,Yes,1,4.0,6.1,0.38,16.495890410958904
fffe32003000380030003400,Male,Service,No,2,4.0,7.1,0.5,16.4
fffe32003100310037003800,Female,Product,No,4,7.0,5.9,0.7,15.643835616438356
fffe32003700380032003200,Male,Service,Yes,4,7.0,7.0,0.57,15.687671232876712
fffe31003300340032003200,Female,Product,Yes,0,1.0,1.3,0.08,16.512328767123286
fffe33003200340033003100,Female,Service,No,3,5.0,6.0,0.51,16.345205479452055
fffe31003900370032003400,Female,Product,Yes,3,5.0,4.4,0.32,15.726027397260275
fffe3900340037003300,Male,Service,Yes,3,4.0,6.5,0.44,15.819178082191781
fffe33003000330035003000,Male,Product,Yes,3,5.0,5.7,0.53,16.28767123287671
fffe32003100390034003200,Female,Service,Yes,3,5.0,5.1,0.33,15.942465753424658
fffe3500310038003800,Female,Service,No,2,4.0,4.7,0.38,16.50958904109589
fffe3700380039003300,Male,Product,No,3,7.0,7.0,0.68,15.728767123287671
fffe32003800350032003000,Female,Product,No,2,4.0,6.8,0.57,16.317808219178083
fffe31003400300037003100,Male,Service,Yes,1,1.0,2.6,0.14,16.07945205479452
fffe33003000370038003100,Female,Service,Yes,1,3.0,6.0,0.41,16.073972602739726
fffe3800340035003800,Female,Service,Yes,2,3.0,3.2,0.18,15.621917808219179
fffe32003200300034003900,Female,Service,Yes,1,4.0,5.8,0.36,16.389041095890413
fffe32003100390035003000,Male,Service,No,4,6.0,7.1,0.55,15.695890410958905
fffe3200390035003900,Male,Service,No,3,8.0,7.6,0.7,16.235616438356164
